min,avg,max
0.101744786,0.11324478685855865,0.2167448
0.101744786,0.30557810664176943,0.8917448
0.101744786,0.4622447773814201,1.1917447
0.101744786,1.566145969927311,8.819031
0.101744786,0.490078105032444,1.4017447
0.101744786,0.6262964814901352,2.1518042
0.101744786,0.5408958122134209,1.7467448
0.101744786,0.6692447483539581,1.8517447
0.101744786,0.10174478590488434,0.101744786
0.101744786,0.15574478656053542,0.6417448
0.101744786,0.20074477940797805,0.67674476
0.101744786,0.10174478590488434,0.101744786
0.101744786,0.10174478590488434,0.101744786
0.101744786,0.24874476939439774,0.47674474
0.101744786,0.10174478590488434,0.101744786
0.101744786,0.21724478006362916,0.8517448
0.101744786,0.10174478590488434,0.101744786
0.101744786,0.4827447637915611,1.5117447
0.3067448,0.9092447608709335,1.7367448
0.101744786,0.3662447646260262,0.73174477
0.101744786,0.1867447793483734,0.88174474
0.101744786,0.3567447751760483,0.9717448
0.101744786,0.12279240489006042,0.21722099
0.101744786,0.4827447786927223,2.1117449
0.13,0.5483723610639573,1.4617447
0.101744786,0.3230702981352806,1.3599999
0.101744786,0.5140468657016755,1.865
0.101744786,0.6447447538375854,1.5067447
0.101744786,0.10174478590488434,0.101744786
0.101744786,0.15924477726221084,0.35674477
0.29674482,0.8027213275432586,1.5567447
0.19,0.5266979023814201,1.1717447
0.101744786,0.22091144621372222,1.160078
0.15174477,0.2582447737455368,0.61174476
0.1,0.6015702940523624,1.6017448
0.17174476,0.6877447634935379,1.3917447
0.101744786,1.1213958010077476,2.1067448
0.101744786,0.4242447718977928,1.6017448
0.101744786,0.252244770526886,0.47674474
0.40000004,0.898046863079071,1.4867446
0.21000001,1.047046858072281,2.2617447
0.15174477,0.5032447785139084,1.1967448
0.39499998,0.9326978504657746,1.9517447
0.11,0.8444999396800995,1.9849998
0.101744786,0.1567447826266289,0.6017448
0.195,0.657674440741539,1.5299999
0.2217448,0.8350468426942825,1.5867447
0.101744786,0.10174478590488434,0.101744786
0.101744786,0.5043957963585853,1.5817448
0.101744786,0.8117447376251221,2.5267446
0.101744786,0.2547447830438614,0.5867448
0.46174473,0.6767447412014007,1.1517447
0.101744786,0.48374475091695784,1.2217447
0.101744786,0.46474474370479585,1.3017446
0.101744786,0.7887447535991668,2.4617448
0.101744786,0.5663958013057708,1.0517448
0.101744786,1.1662448912858963,8.411746
0.101744786,0.4387447670102119,1.4317447
0.101744786,0.31674477756023406,1.1017448
0.101744786,0.2552447631955147,0.5167448
0.101744786,0.8255702570080757,1.6349998
0.35674477,1.1842212915420531,2.3667448
0.101744786,0.5847447440028191,1.2717447
0.28174484,0.9095702648162842,1.9817446
0.19174477,1.2281978189945222,1.7749999
0.49333328,1.3281317830085755,2.561745
0.16174476,0.5662447646260261,1.1817448
