min,avg,max
0.501,4.801199930906296,15.2
0.401,7.661199721693992,20.699999
0.0,7.180299860239029,22.300999
0.0,6.630299824476242,21.9
0.0,1.5703999608755113,3.1
0.001,6.0509998364257624,18.701998
0.001,11.461399228672963,35.899994
0.0,3.3808001935482026,16.802002
0.5,7.2117999792099,20.100998
0.0,4.879999940097332,27.8
0.4,2.7709000200033187,5.1
0.0,2.540800094604492,12.601001
0.0,3.1405997037887574,19.401997
0.0,7.3807000041008,42.501
0.0,3.7306000530719756,16.201
0.0,7.330299624800682,20.501997
0.0,7.4308998614549635,24.099998
0.0,5.851099991798401,45.501
0.201,4.0004000633955,18.2
0.0,2.220400059223175,13.801001
0.003,3.160699928691611,15.999999
0.0,8.810699707269668,25.501997
0.0,0.6506999880075455,3.506
0.0,6.700899916887283,32.100998
0.0,5.941199832758866,22.401999
0.0,5.540900009870529,15.7
0.0,6.69139992594719,27.601997
1.402,9.610899734497071,30.800999
0.0,2.1406999826431274,4.501
0.0,4.440999913215637,25.401999
0.001,1.4204000187921337,2.7
0.0,2.8801000624895097,15.6
0.0,6.270700007281266,30.3
0.7,6.010899883508682,28.202
0.0,3.3301999479532243,15.301
0.0,2.090599925618153,12.099999
0.8,6.190899831056595,20.201998
0.0,3.720599800348282,17.701998
0.0,7.030599863629322,30.800999
0.401,6.9912999898195265,27.501999
0.0,4.170399934053421,16.8
0.0,9.14040024280548,63.600002
0.0,20.831400055985434,69.902
0.0,3.930899676680565,26.401997
0.0,0.8300000011920929,5.5
0.4,7.5305998682975765,32.301
0.0,11.440499818325042,36.601997
0.0,5.730599945783615,17.001
0.0,4.0206001128768545,14.700001
0.0,5.95140008032322,28.603
0.0,7.220400023460388,27.701
0.4,11.13040035367012,87.703
0.0,4.230799996852875,18.101
0.0,0.9110000159358606,3.302
0.9,9.980599892139434,77.1
0.0,4.020999598503113,22.600996
0.0,3.750500049791299,14.8
0.0,8.721799755096436,23.801998
0.0,10.14069977402687,68.602
0.0,6.260700106620789,39.401
0.0,0.840299978654366,3.1009998
0.0,6.470400077104569,25.101
0.4,3.700400081276894,14.801001
0.0,7.990099596977234,29.800999
0.0,2.4100999265909193,22.3
0.0,2.7613000959157943,13.901001
0.0,5.09140003323555,16.702
0.001,8.821199813089333,38.002
0.0,7.611099720001221,23.099998
0.3,2.450199994444847,11.5
0.001,10.660700125794392,24.001
0.002,12.340999474725686,48.299995
0.0,8.050399827957154,30.100998
0.0,7.481299829483032,17.800999
0.002,9.721199324331247,28.601
0.0,11.360899705986958,29.900997
0.0,1.1105999942636118,3.701
0.0,9.510699442028999,36.201996
0.0,7.600899913907051,42.003
0.0,5.920499947667122,35.001
0.003,2.301400009682402,5.301
0.0,6.200199854373932,18.3
0.0,6.0103003740310665,33.300003
0.0,3.360299888253212,22.699999
0.0,4.370199888944626,41.002
1.8,6.890899801254273,30.599998
0.0,4.780599756340962,24.701998
0.8,6.580399847030639,24.501
0.3,13.28099936246872,32.501
0.0,3.1502000063657762,14.2
0.0,10.090499621629714,33.400997
0.001,8.330599858961069,22.700998
0.0,1.3301999866962433,4.8019996
0.0,10.130900038580876,56.403
0.0,8.520399835705756,30.8
0.0,11.390899792313576,59.904
0.0,4.160099697113037,23.399998
0.0,6.100899678468704,26.001997
0.0,11.410699756245595,44.1
0.0,14.771899250149726,42.005997
0.0,0.8201000183820725,2.2
0.0,2.9506000190973283,12.5
0.0,4.8204999506473545,17.4
