min,avg,max
0.101744786,1.0730702713131905,2.7167447
0.13674478,0.6885702982544899,1.5567448
0.17674476,0.9967447727918625,2.6117449
0.17674476,0.8717447400093079,2.2567446
0.085,0.7860702849924565,1.4067447
0.5267448,1.2747447431087493,2.5267446
0.101744786,0.6640780970454216,1.455078
0.101744786,0.7812447711825371,2.0467448
0.15174477,0.5717447623610497,0.9167447
0.21174479,0.8100702643394471,1.6017448
0.15174477,1.3437447503209115,2.850078
0.101744786,0.5387447595596313,1.6267447
0.114999995,1.4756500735878944,4.661032
0.28174484,2.222911551594734,11.161746
0.101744786,0.9837923854589462,3.2922208
0.15174477,0.8950780808925629,1.8167448
0.22999999,1.0593957781791687,3.1217446
0.4167447,1.2877447307109833,3.0767448
0.61174476,1.0902447342872619,1.8717448
0.2567448,0.8356178969144821,2.902221
0.13674478,0.9910780683159828,1.6517447
0.17674476,1.2245702892541885,2.9517448
0.36174473,0.942411407828331,2.3267446
0.13674478,0.7635702565312386,1.9217447
0.101744786,1.8667448997497558,14.501746
0.44174477,1.6267686098814012,3.3455544
0.085,2.2437292598187923,14.175001
0.2567448,0.9527369379997254,1.925078
0.2367448,1.3807447731494904,3.0667448
0.3117448,1.1882291227579116,3.0184114
0.32174477,1.4477447420358658,2.7534115
0.101744786,2.0465706914663313,12.386749
0.24674481,1.2189433991909027,2.182221
0.4167447,1.2752447307109833,3.2367446
0.23500001,1.2275624752044678,2.9417448
0.6017448,2.244957435131073,5.3500805
0.2617448,1.1162447512149811,1.8917447
0.13674478,1.1120703026652337,2.7317448
0.88674474,2.8644036054611206,15.946745
0.36174473,1.2005780786275864,2.2667449
0.2617448,1.0337447583675385,2.6717448
0.13674478,1.2245780631899834,3.3017447
0.21174479,1.9480783700942994,10.021748
0.101744786,1.3595781177282333,2.7517447
0.2367448,1.887078095972538,3.6217449
0.20000003,2.843276835978031,11.146746
0.42674473,2.6582370907068253,14.591746
0.2767448,2.064276707172394,3.577221
0.17,1.4904035791754722,3.180078
0.61174476,1.942443299293518,3.7249997
0.15174477,1.310744757950306,3.5317447
0.2317448,1.1296060517430306,3.845554
0.29174483,1.5012448698282241,4.146746
0.36174473,2.160229405760765,6.2600813
0.19674477,1.2049036085605622,3.0749998
0.48674473,2.793423441052437,11.166745
0.75674474,1.7539554238319397,3.4250782
0.2467448,0.7377447471022606,2.3117447
0.36174473,1.57974474132061,2.4567447
0.27,1.5997212320566176,3.2799995
0.29174483,3.1869040846824648,16.07675
0.50174475,1.0220780730247498,1.9317447
0.43174472,2.7514437407255175,6.066747
0.73174477,1.9379097461700439,4.658335
0.13674478,1.8250703319907189,4.786746
1.1417447,2.4936642050743103,5.7305584
0.345,1.0049035906791688,1.9417447
0.37499994,2.1868879377841948,3.505078
0.19174477,2.1186242789030074,5.3817477
0.21174479,2.798904824256897,6.4066715
0.13,2.671777233481407,10.440001
0.5917447,2.4723959147930143,4.311746
0.101744786,0.9257447779178619,2.5217447
0.2517448,2.186244767904282,3.9317448
0.21174479,2.6118568778038025,5.958416
0.2767448,2.0622291058301925,3.7617447
0.8567447,2.5780746042728424,4.6450806
0.101744786,1.1820705652236938,4.3817477
0.18174477,1.1064173862338067,2.331745
0.20174478,2.828063298761845,6.5300817
0.101744786,1.9634114772081375,4.0600786
0.101744786,2.3302452325820924,16.43175
0.101744786,1.3844036489725113,2.8617449
0.101744786,2.5092215165495872,5.450001
0.6317448,3.2551587760448455,6.5617514
0.345,2.2302213102579116,4.0249996
0.101744786,1.6591257482767106,3.666745
0.101744786,1.7667448192834854,4.041745
0.31174478,1.9119173735380173,3.4067445
0.16174476,1.7635702297091485,3.3517447
0.7767448,3.358728414773941,6.163475
0.75174475,3.622053563594818,8.259291
0.33174476,1.5629035800695419,3.9867446
0.101744786,0.5602447763085365,1.9217447
0.101744786,2.305721805989742,7.64175
0.5000781,1.8742369294166565,3.6217446
1.3299999,3.4952204823493958,5.830003
1.1317447,3.887666571140289,15.055082
0.13674478,1.2935781180858612,2.7817447
1.2050781,2.675888252258301,5.510081
0.5950781,1.699290680885315,4.116806
0.74674475,2.7514594197273254,5.751747
0.87174475,2.8375784277915956,13.846748
0.101744786,1.4999649867415428,3.2972207
0.101744786,4.090078420937061,17.08008
0.101744786,1.7614791050553322,4.2800803
1.0117447,2.2605780959129333,3.8167446
0.46674475,2.1934175938367844,4.426747
1.1950781,2.9432432532310484,5.3817472
0.101744786,1.4984037727117538,4.746746
0.38174474,2.58574492931366,11.11508
0.2167448,3.743411995470524,16.840082
0.101744786,1.6694728836417199,3.6340263
0.101744786,1.740584161877632,4.8584723
0.48174474,1.6742350608110428,3.12
0.47174472,4.3426646292209625,16.64508
0.35174474,2.124465265870094,4.2617464
0.101744786,1.6445706218481064,6.1783366
0.2667448,2.38657084107399,6.5817485
0.88174474,4.113785588741303,9.815081
1.460078,4.058895087242126,5.335003
0.36174473,1.8565839976072311,2.860078
0.101744786,1.1684154629707337,3.651785
1.1217448,3.103678321838379,7.131748
0.101744786,1.6079576075077058,5.6617484
0.40174475,4.469571390748024,17.580006
0.35000002,1.9858723491430283,3.8967447
0.101744786,1.0717447742819786,2.4467447
0.6467447,3.329948163032532,5.4867477
0.101744786,2.020757068693638,5.1134133
2.1250782,3.799348735809326,7.10395
0.101744786,0.7782507166266441,1.9317447
0.101744786,2.5585790038108827,4.9667463
0.101744786,3.463297761976719,6.316748
0.101744786,1.2945843100547791,4.8534737
0.53999996,3.0981900691986084,4.215
0.101744786,1.3719233199954033,2.9717448
0.101744786,2.491926084458828,6.5068073
0.8867448,2.582767313718796,4.9054766
0.29507816,4.143362379074096,18.81673
0.45674476,2.3691243141889573,6.5738144
0.101744786,2.759958252310753,6.973816
0.101744786,2.6977990224957464,7.9034777
0.3167448,4.704459369182587,8.790083
0.101744786,0.9495903804898262,5.8717484
0.5317448,2.6095866918563844,5.7550807
0.101744786,1.6437923714518548,3.6867447
0.39174473,2.7615849494934084,6.511749
0.35174474,6.3856530636549,18.651749
0.101744786,2.265641655027866,3.8739283
0.101744786,4.702989901602268,17.168531
0.17174476,2.267417699098587,4.911747
1.0917448,5.780245304107666,28.703466
0.7717447,2.829096257686615,4.801747
0.101744786,1.7214179694652558,5.2617474
0.41220233,2.185522785782814,4.8534727
0.13674478,3.5254918560385704,14.39848
0.101744786,1.5601377561688423,2.6683333
0.15174477,1.3512447610497476,2.3917449
0.590078,3.2417652726173403,4.7718067
0.74174476,2.673348516225815,5.9834723
0.101744786,2.345768664777279,11.111746
0.52007806,3.9995430588722227,16.270082
0.32674477,2.045320841670036,4.341747
0.6784709,1.988502675294876,3.8523598
0.101744786,1.4010304391384125,3.593947
1.328471,2.4326656103134154,3.466804
0.34847093,1.8962510704994202,5.677284
0.21007812,2.2078286945819854,4.685141
0.13674478,1.7966852352023124,3.5722208
0.101744786,1.2015780866146089,3.8317447
0.18174477,1.7466376915574073,8.191746
0.101744786,1.04146498888731,3.1767447
0.101744786,2.448594705760479,6.1517487
0.101744786,2.4703206434845923,4.913472
1.818471,5.185551953315735,15.846752
0.101744786,0.7827447891235352,2.251745
1.805,5.020026504993439,14.820481
0.101744786,5.121124471724033,17.576746
1.7617447,3.213578796386719,6.746749
0.101744786,2.3227631762623786,4.9467483
0.39000002,4.077946344017983,18.278477
0.101744786,2.143917591869831,5.0267467
0.69674474,2.5979513823986053,5.3867464
0.68674475,2.204790848493576,6.4950037
0.101744786,2.6396461755037306,6.65673
0.8367447,3.645451682806015,13.147702
0.101744786,1.7725901201367378,9.286746
0.101744786,1.7720780983567237,2.9267447
0.15174477,3.136838559806347,11.961747
0.32174477,2.3681441724300383,5.3150816
0.2367448,2.2096979185938834,5.2084746
0.5867448,7.973432445526123,52.80498
0.7267448,3.1467422366142275,7.2167306
0.99674475,4.452475106716156,10.095006
0.101744786,1.9206438109278678,4.3167467
0.9017448,4.581510329246521,20.138956
0.101744786,1.1462924122810363,2.8572211
0.15174477,1.7942447647452355,3.7267447
0.101744786,2.5021164432168006,7.305004
0.101744786,3.2446442946791647,14.236747
0.101744786,2.0944594025611876,4.6572227
0.49174473,3.1271365135908127,7.8634763
0.43674475,3.2434473246335984,18.9602
0.49674475,4.7056985855102536,18.403475
0.35174474,2.969889071583748,7.38673
2.4867446,5.650053811073303,22.63681
0.95174474,3.597465342283249,17.526749
1.5572209,2.8387455582618712,6.1754785
0.6767447,2.784654349088669,6.791729
1.1367447,4.178436815738678,9.27175
0.91674477,2.983894628286362,11.465004
0.101744786,0.7548381060361862,2.495476
1.6034709,4.01233526468277,7.9233375
0.101744786,3.8887046232819555,16.000204
0.2367448,3.497080771625042,14.596747
0.101744786,1.8229156509041786,4.5800014
0.15174477,1.3130703583359717,4.725001
0.5317447,2.035727298259735,5.311154
0.15174477,1.49474488645792,4.501746
1.130078,2.953935956954956,4.361747
0.37174475,2.924118709564209,6.54675
0.101744786,1.5832449093461036,4.456746
0.63174474,2.9763940453529356,4.916726
1.6067448,4.38325046300888,8.90008
0.101744786,5.105901017785072,17.026865
0.89174473,4.07263725399971,8.610203
0.20174478,1.4152451947331428,5.2867494
0.101744786,0.7452447682619094,2.7867448
0.17674476,2.7558987557888033,6.386751
0.3617448,3.4605691105127336,7.5312343
0.101744786,3.077792777121067,18.116749
0.16174476,3.1917620226740837,7.462207
0.8517448,2.3684178292751312,6.0617476
0.40007812,2.566243514418602,9.405006
0.101744786,4.256531825661659,13.861746
0.15174477,3.475084702670574,16.691748
0.79507816,2.233971083164215,5.066806
0.28674483,3.5977465212345123,7.7668123
0.101744786,3.4416196778416634,8.352267
0.940078,3.547885262966156,5.5917473
1.7184709,8.294929182529449,33.61517
0.15174477,3.3778929635882378,6.4294868
0.69847095,3.8741249322891234,13.947227
1.685078,3.83528995513916,7.64568
0.101744786,3.3197209388017654,8.132704
0.84174466,4.362775528430939,16.990082
0.69174474,3.5979224145412445,6.5056763
0.74174476,3.225244826078415,15.921745
0.101744786,3.24547171741724,19.840086
1.6450781,4.407468760013581,10.503538
1.7122209,3.8769248962402343,6.3456774
1.2667447,5.483662486076355,24.741745
0.7972209,3.7242917478084565,8.970006
1.8218043,2.8556578516960145,4.5222225
0.15174477,4.677180157601834,17.321747
0.67174476,2.944110709428787,6.639011
0.273471,3.9120249927043913,14.401746
0.49674475,3.684537947177887,9.422287
1.053471,3.102479946613312,6.611749
0.41674477,3.432842817902565,8.741749
0.15174477,2.8547516599297524,7.0517483
0.75174475,3.652917575836182,14.621747
0.13674478,2.5504141733050347,5.4772243
0.33674476,4.714170858263969,10.616806
0.101744786,2.7177448704838754,18.031746
0.41674474,3.621420684456825,8.82175
1.5949999,5.198795425891876,9.708162
0.7300781,3.5306825041770935,7.0372252
0.20674479,1.4234173476696015,2.8434708
1.7917447,4.386982727050781,8.198894
0.13674478,3.7573530599474907,6.3589516
0.36174473,4.501721307635307,7.835144
0.15174477,1.3410780921578407,3.5867448
0.15174477,2.8132793709635733,5.1501994
0.38174474,5.46167483329773,19.67675
0.101744786,0.40074477940797804,3.0117447
0.80007815,2.318139886856079,4.7684727
0.101744786,2.2540127977728845,5.2005568
1.7317448,4.555175161361694,8.193952
0.7217448,5.151999413967133,15.691746
1.960078,6.207266354560852,16.051744
0.101744786,5.345550991594791,20.30888
0.15174477,2.1595037072896957,5.9755383
0.101744786,1.5717448756098746,11.111746
0.29174483,3.6277416825294493,5.8033347
0.61174476,2.660886538028717,6.740086
0.17674476,4.622609883546829,8.70175
0.15174477,2.030436007678509,7.1272254
1.4322209,4.265979039669037,8.892345
0.66499984,4.8767316222190855,8.735085
0.18174477,3.444504050910473,7.3917494
1.350078,7.666247594356537,29.181023
0.63174474,4.167983865737915,10.101747
0.35174474,2.1151654690504076,3.505078
1.8667448,7.459785342216492,19.586153
0.101744786,5.435514535009861,15.852365
1.0667447,3.0935750126838686,6.4423637
0.6017448,3.9463178515434265,8.786673
0.4050781,4.507946771383286,10.490084
0.42174473,2.1524117559194567,6.2017484
0.8967447,5.466353344917297,21.706749
2.2868042,4.4127706527709964,7.233477
0.36174473,11.920472452044487,67.377464
0.101744786,3.289578679203987,14.151746
1.3167447,3.8376187801361086,6.157224
0.3617448,2.880297860503197,6.9823456
0.19174477,2.7431145325303077,6.7367477
0.40174475,4.487526884675026,8.930006
0.50174475,2.4807552337646483,5.4517465
0.101744786,1.8205782786011695,4.1250796
0.101744786,2.2451657548546793,11.871747
0.16174476,2.868372564017773,6.4706984
0.94674474,3.0354576647281646,4.6317477
0.101744786,2.906745357811451,15.261748
0.3017448,4.134333303570747,20.140959
0.9817447,4.939953500032425,8.690063
0.101744786,1.1962449312210084,6.1017466
1.390078,5.5871451020240785,17.730003
0.64174473,5.951738882064819,20.832228
0.19674477,4.259134832024574,19.710064
0.63174474,6.749172127246856,18.01389
0.101744786,1.3435781016945838,3.505078
0.17674476,3.003218138217926,5.451748
0.77007806,3.8565364122390746,7.379093
0.73674476,4.570019865036011,11.571806
0.36174473,2.5714617282152177,5.267481
0.61174476,4.894181048870086,17.430002
0.101744786,1.0495781153440475,2.4917448
0.54174477,4.00021042227745,6.991747
1.2567447,4.054666662216187,9.776749
0.70674473,4.1912452518939975,18.651747
0.39347094,3.1695792436599732,5.5534744
0.101744786,2.420751491189003,5.8867483
0.18174477,3.506638716161251,18.10348
2.7517447,5.413421583175659,9.427288
0.39174473,3.6161847054958343,7.403535
0.101744786,3.562105156481266,5.7805576
0.2217448,2.59897338449955,6.091749
0.2667448,5.3694971859455105,12.941748
0.55674475,4.486954921483994,9.32673
0.2367448,3.858021305501461,9.541019
0.101744786,4.178863130509853,18.466808
0.87174475,4.9606245994567875,23.662222
0.101744786,4.036901368200779,8.575085
0.17674476,1.7476718306541443,6.503337
0.101744786,5.819698788225651,18.136515
0.101744786,4.373494999110699,9.497764
0.15174477,5.024407167732716,21.203815
0.75174475,4.122996211051941,10.323417
1.2567447,3.0243525743484496,6.4372845
0.101744786,2.0695685267448427,8.07903
1.7317446,3.950958263874054,7.2522264
0.36174473,4.837407174706459,16.954428
0.17174476,6.163589826226234,21.098955
0.19674477,5.250379118323326,19.447224
0.101744786,4.985460533201694,19.461752
1.3633332,3.5818370938301087,7.370083
0.673471,4.90555169582367,18.831808
1.9517447,5.641661894321442,18.617367
1.5534708,5.446646893024445,10.582703
0.6017448,4.288500213623047,15.927226
1.740078,3.612628924846649,5.906807
0.16174476,2.247590611875057,4.781747
0.7217448,6.296119582653046,16.417225
0.18174477,3.2150196865200997,5.9068093
0.2567448,4.482871389389038,17.851734
0.37174475,1.9017449498176575,4.3067465
0.86174476,3.3635673046112062,6.115082
0.31007814,2.8261267989873886,5.891749
0.15674476,2.7614516422152517,7.3567476
0.101744786,1.5912447646260262,3.9067447
1.267221,5.6948224067687985,15.705082
0.101744786,3.017756973206997,14.168474
0.101744786,4.82869349271059,17.649029
1.6017448,4.048448312282562,9.733377
0.92174476,5.067957955598831,9.342405
1.3367447,4.131188941001892,7.235083
0.48674473,3.634071537852287,7.26675
0.47674474,5.644618627429009,23.48525
0.49674475,3.8853755593299866,6.3184757
0.7267448,6.214523661136627,17.880083
0.5867447,3.0311721742153166,5.7322264
0.101744786,2.1400783166289328,4.45008
1.017221,4.053911304473877,7.286749
0.7067448,2.800078183412552,14.361746
0.75674474,5.549376749992371,13.65735
0.101744786,5.094810523092747,13.026675
0.48674473,3.947601690888405,8.214428
0.6017448,5.553416180610657,15.869031
0.101744786,11.91219054609537,68.69725
0.36174473,3.359186628460884,7.9973464
2.380078,5.847184681892395,13.09229
0.101744786,3.1243228569626806,6.1627
0.101744786,2.31457878947258,6.531748
2.9917448,6.0920246839523315,17.354033
0.87174475,2.8517752170562742,4.9322233
0.101744786,3.498846335709095,15.217222
0.101744786,2.2866182371973993,7.4417486
0.700078,6.3170227885246275,22.912228
1.2817447,6.384495639801026,25.858402
1.0217447,4.334232664108276,7.621749
0.101744786,3.773814083635807,10.219094
0.9667448,6.6945083975791935,16.687227
0.101744786,1.9537450566887855,4.2217464
0.38174474,5.120572936534882,9.828419
0.2567448,4.063632184267044,14.981747
1.9217447,6.645342624187469,23.362705
0.101744786,1.042244777083397,3.0367448
0.242221,1.5441257178783416,3.8567448
0.101744786,6.458966146409511,20.848955
0.101744786,1.271744766831398,3.7817447
0.37174475,4.803300142288208,15.950086
0.101744786,3.089664436876774,7.29909
0.47674474,5.607304701209069,16.53175
0.101744786,3.1206308811903,5.6457567
0.15174477,3.4351215228438376,8.40457
1.4017447,4.210042357444763,7.2439523
0.5917448,5.394122946262359,22.052845
0.16174476,6.316019849479199,18.22395
0.38674474,4.085359382629394,14.901749
0.36174473,4.511389383673668,10.406751
0.101744786,3.00911900550127,10.77723
0.19674477,2.7597991794347765,8.227226
1.4267448,3.1419035315513613,3.8767447
0.101744786,2.9724800795316697,9.171751
0.101744786,3.84424599558115,10.056749
0.20174478,5.355500994622707,18.18223
0.73674476,4.171635544300079,7.8801446
0.101744786,6.038793800771236,31.18508
0.9767448,4.9014564037323,16.786747
0.101744786,3.4104600861668586,13.977223
0.48674473,4.489054498076439,9.388419
0.61174476,6.919107973575592,26.14508
0.16674475,4.852157048881054,14.571806
0.101744786,2.6767456859350203,10.426752
